3.91 7.02304e-310	-3.47672e-314	1	0	100	inf
3.92 7.02304e-310	-3.47672e-314	1	0	100	inf
3.93 7.02304e-310	-3.47672e-314	1	0	100	inf
3.94 7.02304e-310	-3.47672e-314	1	0	100	inf
3.95 7.02304e-310	-3.47672e-314	1	0	100	inf
3.96 7.02304e-310	-3.47672e-314	1	0	100	inf
3.97 7.02304e-310	-3.47672e-314	1	0	100	inf
3.98 7.02304e-310	-3.47672e-314	1	0	100	inf
3.99 7.02304e-310	-3.47672e-314	1	0	100	inf
4 7.02304e-310	-3.47672e-314	1	0	100	inf
4.01 7.02304e-310	-3.47672e-314	1	0	100	inf
4.02 7.02304e-310	-3.47672e-314	1	0	100	inf
4.03 7.02304e-310	-3.47672e-314	1	0	100	inf
4.04 7.02304e-310	-3.47672e-314	1	0	100	inf
4.05 7.02304e-310	-3.47672e-314	1	0	100	inf
4.06 7.02304e-310	-3.47672e-314	1	0	100	inf
4.07 7.02304e-310	-3.47672e-314	1	0	100	inf
4.08 7.02304e-310	-3.47672e-314	1	0	100	inf
4.09 7.02304e-310	-3.47672e-314	1	0	100	inf
4.1 7.02304e-310	-3.47672e-314	1	0	100	inf
4.11 7.02304e-310	-3.47672e-314	1	0	100	inf
4.12 7.02304e-310	-3.47672e-314	1	0	100	inf
4.13 7.02304e-310	-3.47672e-314	1	0	100	inf
4.14 7.02304e-310	-3.47672e-314	1	0	100	inf
4.15 7.02304e-310	-3.47672e-314	1	0	100	inf
4.16 7.02304e-310	-3.47672e-314	1	0	100	inf
4.17 7.02304e-310	-3.47672e-314	1	0	100	inf
4.18 7.02304e-310	-3.47672e-314	1	0	100	inf
4.19 7.02304e-310	-3.47672e-314	1	0	100	inf
4.2 7.02304e-310	-3.47672e-314	1	0	100	inf
4.21 7.02304e-310	-3.47672e-314	1	0	100	inf
4.22 7.02304e-310	-3.47672e-314	1	0	100	inf
4.23 7.02304e-310	-3.47672e-314	1	0	100	inf
4.24 7.02304e-310	-3.47672e-314	1	0	100	inf
4.25 7.02304e-310	-3.47672e-314	1	0	100	inf
4.26 7.02304e-310	-3.47672e-314	1	0	100	inf
4.27 7.02304e-310	-3.47672e-314	1	0	100	inf
4.28 7.02304e-310	-3.47672e-314	1	0	100	inf
4.29 7.02304e-310	-3.47672e-314	1	0	100	inf
4.3 7.02304e-310	-3.47672e-314	1	0	100	inf
4.31 7.02304e-310	-3.47672e-314	1	0	100	inf
4.32 7.02304e-310	-3.47672e-314	1	0	100	inf
4.33 7.02304e-310	-3.47672e-314	1	0	100	inf
4.34 7.02304e-310	-3.47672e-314	1	0	100	inf
4.35 7.02304e-310	-3.47672e-314	1	0	100	inf
4.36 7.02304e-310	-3.47672e-314	1	0	100	inf
4.37 7.02304e-310	-3.47672e-314	1	0	100	inf
4.38 7.02304e-310	-3.47672e-314	1	0	100	inf
4.39 7.02304e-310	-3.47672e-314	1	0	100	inf
4.4 7.02304e-310	-3.47672e-314	1	0	100	inf
4.41 7.02304e-310	-3.47672e-314	1	0	100	inf
4.42 7.02304e-310	-3.47672e-314	1	0	100	inf
4.43 7.02304e-310	-3.47672e-314	1	0	100	inf
4.44 7.02304e-310	-3.47672e-314	1	0	100	inf
4.45 7.02304e-310	-3.47672e-314	1	0	100	inf
4.46 7.02304e-310	-3.47672e-314	1	0	100	inf
4.47 7.02304e-310	-3.47672e-314	1	0	100	inf
4.48 7.02304e-310	-3.47672e-314	1	0	100	inf
4.49 7.02304e-310	-3.47672e-314	1	0	100	inf
4.5 7.02304e-310	-3.47672e-314	1	0	100	inf
4.51 7.02304e-310	-3.47672e-314	1	0	100	inf
4.52 7.02304e-310	-3.47672e-314	1	0	100	inf
4.53 7.02304e-310	-3.47672e-314	1	0	100	inf
4.54 7.02304e-310	-3.47672e-314	1	0	100	inf
4.55 7.02304e-310	-3.47672e-314	1	0	100	inf
4.56 7.02304e-310	-3.47672e-314	1	0	100	inf
4.57 7.02304e-310	-3.47672e-314	1	0	100	inf
4.58 7.02304e-310	-3.47672e-314	1	0	100	inf
4.59 7.02304e-310	-3.47672e-314	1	0	100	inf
4.6 7.02304e-310	-3.47672e-314	1	0	100	inf
4.61 7.02304e-310	-3.47672e-314	1	0	100	inf
4.62 7.02304e-310	-3.47672e-314	1	0	100	inf
4.63 7.02304e-310	-3.47672e-314	1	0	100	inf
